model,volume_id,slice_index,sample_id,truth_pixels,predicted_pixels,detected,max_probability,max_truth_probability
recall_loss,115,782,v115_s0782,0,0,False,0.0,
recall_loss,115,783,v115_s0783,0,0,False,0.0,
recall_loss,115,784,v115_s0784,0,0,False,0.0,
recall_loss,115,785,v115_s0785,0,0,False,0.0,
recall_loss,115,786,v115_s0786,0,0,False,0.0,
recall_loss,115,787,v115_s0787,0,0,False,0.0,
recall_loss,115,788,v115_s0788,0,0,False,0.0,
recall_loss,115,789,v115_s0789,0,0,False,0.0,
recall_loss,115,790,v115_s0790,0,0,False,0.0,
recall_loss,115,791,v115_s0791,0,0,False,0.0,
recall_loss,115,792,v115_s0792,0,0,False,0.0,
recall_loss,115,793,v115_s0793,0,0,False,0.0,
recall_loss,115,794,v115_s0794,0,0,False,0.0,
recall_loss,115,795,v115_s0795,0,0,False,0.0,
recall_loss,115,796,v115_s0796,0,0,False,0.0,
recall_loss,115,797,v115_s0797,0,0,False,0.0,
recall_loss,115,798,v115_s0798,0,0,False,0.0,
recall_loss,115,799,v115_s0799,0,0,False,0.0,
recall_loss,115,800,v115_s0800,0,0,False,0.0,
recall_loss,115,801,v115_s0801,0,0,False,0.0,
recall_loss,115,802,v115_s0802,0,0,False,0.0,
recall_loss,115,803,v115_s0803,0,0,False,0.0,
recall_loss,115,804,v115_s0804,0,0,False,0.0,
recall_loss,115,805,v115_s0805,0,0,False,0.0,
recall_loss,115,806,v115_s0806,0,0,False,0.0,
recall_loss,115,807,v115_s0807,0,0,False,0.0,
recall_loss,115,808,v115_s0808,0,0,False,0.0,
recall_loss,115,809,v115_s0809,0,0,False,0.0,
recall_loss,115,810,v115_s0810,0,0,False,0.0,
recall_loss,115,811,v115_s0811,0,0,False,0.0,
recall_loss,115,812,v115_s0812,0,0,False,0.0,
recall_loss,115,813,v115_s0813,0,0,False,0.0,
recall_loss,115,814,v115_s0814,0,0,False,0.0,
recall_loss,115,815,v115_s0815,0,0,False,0.0,
recall_loss,115,816,v115_s0816,0,0,False,0.0,
recall_loss,115,817,v115_s0817,0,0,False,0.0,
recall_loss,115,818,v115_s0818,0,0,False,0.0,
recall_loss,115,819,v115_s0819,0,0,False,0.0,
recall_loss,115,820,v115_s0820,0,0,False,0.0,
recall_loss,115,821,v115_s0821,0,0,False,0.0,
recall_loss,115,822,v115_s0822,0,0,False,0.0,
recall_loss,115,823,v115_s0823,0,0,False,0.0,
recall_loss,115,824,v115_s0824,0,0,False,0.0,
recall_loss,115,825,v115_s0825,0,0,False,0.0,
recall_loss,115,826,v115_s0826,0,0,False,0.0,
recall_loss,115,827,v115_s0827,0,0,False,0.0,
recall_loss,115,828,v115_s0828,0,0,False,0.0,
recall_loss,115,829,v115_s0829,0,0,False,0.0,
recall_loss,115,830,v115_s0830,0,0,False,0.0,
recall_loss,115,831,v115_s0831,0,0,False,0.0,
recall_loss,115,832,v115_s0832,0,0,False,0.0,
recall_loss,115,833,v115_s0833,0,0,False,0.0,
recall_loss,115,834,v115_s0834,0,0,False,0.0,
recall_loss,115,835,v115_s0835,0,0,False,0.0,
recall_loss,115,836,v115_s0836,0,0,False,0.0,
recall_loss,115,837,v115_s0837,0,0,False,0.0,
recall_loss,115,838,v115_s0838,0,0,False,0.0,
recall_loss,115,839,v115_s0839,0,0,False,0.0,
recall_loss,115,840,v115_s0840,0,0,False,0.0,
recall_loss,115,841,v115_s0841,0,0,False,0.0,
recall_loss,115,842,v115_s0842,0,0,False,0.0,
recall_loss,115,843,v115_s0843,0,0,False,0.0,
recall_loss,115,844,v115_s0844,0,0,False,0.0,
recall_loss,115,845,v115_s0845,0,0,False,0.0,
recall_loss,116,0,v116_s0000,0,0,False,0.0,
recall_loss,116,1,v116_s0001,0,0,False,0.0,
recall_loss,116,2,v116_s0002,0,0,False,0.0,
recall_loss,116,3,v116_s0003,0,0,False,0.0,
recall_loss,116,4,v116_s0004,0,0,False,0.0,
recall_loss,116,5,v116_s0005,0,0,False,0.0,
recall_loss,116,6,v116_s0006,0,0,False,0.0,
recall_loss,116,7,v116_s0007,0,0,False,0.0,
recall_loss,116,8,v116_s0008,0,0,False,0.0,
recall_loss,116,9,v116_s0009,0,0,False,0.0,
recall_loss,116,10,v116_s0010,0,0,False,0.0,
recall_loss,116,11,v116_s0011,0,0,False,0.0,
recall_loss,116,12,v116_s0012,0,0,False,0.0,
recall_loss,116,13,v116_s0013,0,0,False,0.0,
recall_loss,116,14,v116_s0014,0,0,False,0.0,
recall_loss,116,15,v116_s0015,0,0,False,0.0,
recall_loss,116,16,v116_s0016,0,0,False,0.0,
recall_loss,116,17,v116_s0017,0,0,False,0.0,
recall_loss,116,18,v116_s0018,0,0,False,0.0,
recall_loss,116,19,v116_s0019,0,0,False,0.0,
recall_loss,116,20,v116_s0020,0,0,False,0.0,
recall_loss,116,21,v116_s0021,0,0,False,0.0,
recall_loss,116,22,v116_s0022,0,0,False,0.0,
recall_loss,116,23,v116_s0023,0,0,False,0.0,
recall_loss,116,24,v116_s0024,0,0,False,0.0,
recall_loss,116,25,v116_s0025,0,0,False,0.0,
recall_loss,116,26,v116_s0026,0,0,False,0.0,
recall_loss,116,27,v116_s0027,0,0,False,0.0,
recall_loss,116,28,v116_s0028,0,0,False,0.0,
recall_loss,116,29,v116_s0029,0,0,False,0.0,
recall_loss,116,30,v116_s0030,0,0,False,0.0,
recall_loss,116,31,v116_s0031,0,0,False,0.0,
recall_loss,116,32,v116_s0032,0,0,False,0.0,
recall_loss,116,33,v116_s0033,0,0,False,0.0,
recall_loss,116,34,v116_s0034,0,0,False,0.0,
recall_loss,116,35,v116_s0035,0,0,False,0.0,
recall_loss,116,36,v116_s0036,0,0,False,0.0,
recall_loss,116,37,v116_s0037,0,0,False,0.0,
recall_loss,116,38,v116_s0038,0,0,False,0.0,
recall_loss,116,39,v116_s0039,0,0,False,0.0,
recall_loss,116,40,v116_s0040,0,0,False,0.0,
recall_loss,116,41,v116_s0041,0,0,False,0.0,
recall_loss,116,42,v116_s0042,0,0,False,0.0,
recall_loss,116,43,v116_s0043,0,0,False,0.0,
recall_loss,116,44,v116_s0044,0,0,False,0.0,
recall_loss,116,45,v116_s0045,0,0,False,0.0,
recall_loss,116,46,v116_s0046,0,0,False,0.0,
recall_loss,116,47,v116_s0047,0,0,False,0.0,
recall_loss,116,48,v116_s0048,0,0,False,0.0,
recall_loss,116,49,v116_s0049,0,0,False,0.0,
recall_loss,116,50,v116_s0050,0,0,False,0.0,
recall_loss,116,51,v116_s0051,0,0,False,0.0,
recall_loss,116,52,v116_s0052,0,0,False,0.0,
recall_loss,116,53,v116_s0053,0,0,False,0.0,
recall_loss,116,54,v116_s0054,0,0,False,0.0,
recall_loss,116,55,v116_s0055,0,0,False,0.0,
recall_loss,116,56,v116_s0056,0,0,False,0.0,
recall_loss,116,57,v116_s0057,0,0,False,0.0,
recall_loss,116,58,v116_s0058,0,0,False,0.0,
recall_loss,116,59,v116_s0059,0,0,False,0.0,
recall_loss,116,60,v116_s0060,0,0,False,0.0,
recall_loss,116,61,v116_s0061,0,0,False,0.0,
recall_loss,116,62,v116_s0062,0,0,False,0.0,
recall_loss,116,63,v116_s0063,0,0,False,0.0,
recall_loss,116,64,v116_s0064,0,0,False,0.0,
recall_loss,116,65,v116_s0065,0,0,False,0.0,
recall_loss,116,66,v116_s0066,0,0,False,0.0,
recall_loss,116,67,v116_s0067,0,0,False,0.0,
recall_loss,116,68,v116_s0068,0,0,False,0.0,
recall_loss,116,69,v116_s0069,0,0,False,0.0,
recall_loss,116,70,v116_s0070,0,0,False,0.0,
recall_loss,116,71,v116_s0071,0,0,False,0.0,
recall_loss,116,72,v116_s0072,0,0,False,0.0,
recall_loss,116,73,v116_s0073,0,0,False,0.0,
recall_loss,116,74,v116_s0074,0,0,False,0.0,
recall_loss,116,75,v116_s0075,0,0,False,0.0,
recall_loss,116,76,v116_s0076,0,0,False,0.0,
recall_loss,116,77,v116_s0077,0,0,False,0.0,
recall_loss,116,78,v116_s0078,0,0,False,0.0,
recall_loss,116,79,v116_s0079,0,0,False,0.0,
recall_loss,116,80,v116_s0080,0,0,False,0.0,
recall_loss,116,81,v116_s0081,0,0,False,0.0,
recall_loss,116,82,v116_s0082,0,0,False,0.0,
recall_loss,116,83,v116_s0083,0,0,False,0.0,
recall_loss,116,84,v116_s0084,0,0,False,0.0,
recall_loss,116,85,v116_s0085,0,0,False,0.0,
recall_loss,116,86,v116_s0086,0,0,False,0.0,
recall_loss,116,87,v116_s0087,0,0,False,0.0,
recall_loss,116,88,v116_s0088,0,0,False,0.0,
recall_loss,116,89,v116_s0089,0,0,False,0.0,
recall_loss,116,90,v116_s0090,0,0,False,0.0,
recall_loss,116,91,v116_s0091,0,0,False,0.0,
recall_loss,116,92,v116_s0092,0,0,False,0.0,
recall_loss,116,93,v116_s0093,0,0,False,0.0,
recall_loss,116,94,v116_s0094,0,0,False,0.0,
recall_loss,116,95,v116_s0095,0,0,False,0.0,
recall_loss,116,96,v116_s0096,0,0,False,0.0,
recall_loss,116,97,v116_s0097,0,0,False,0.0,
recall_loss,116,98,v116_s0098,0,0,False,0.0,
recall_loss,116,99,v116_s0099,0,0,False,0.0,
recall_loss,116,100,v116_s0100,0,0,False,0.0,
recall_loss,116,101,v116_s0101,0,0,False,0.0,
recall_loss,116,102,v116_s0102,0,0,False,0.0,
recall_loss,116,103,v116_s0103,0,0,False,0.0,
recall_loss,116,104,v116_s0104,0,0,False,0.0,
recall_loss,116,105,v116_s0105,0,0,False,0.0,
recall_loss,116,106,v116_s0106,0,0,False,0.0,
recall_loss,116,107,v116_s0107,0,0,False,0.0,
recall_loss,116,108,v116_s0108,0,0,False,0.0,
recall_loss,116,109,v116_s0109,0,0,False,0.0,
recall_loss,116,110,v116_s0110,0,0,False,0.0,
recall_loss,116,111,v116_s0111,0,0,False,0.0,
recall_loss,116,112,v116_s0112,0,0,False,0.0,
recall_loss,116,113,v116_s0113,0,0,False,0.0,
recall_loss,116,114,v116_s0114,0,0,False,0.0,
recall_loss,116,115,v116_s0115,0,0,False,0.0,
recall_loss,116,116,v116_s0116,0,0,False,0.0,
recall_loss,116,117,v116_s0117,0,0,False,0.0,
recall_loss,116,118,v116_s0118,0,0,False,0.0,
recall_loss,116,119,v116_s0119,0,0,False,0.0,
recall_loss,116,120,v116_s0120,0,0,False,0.0,
recall_loss,116,121,v116_s0121,0,0,False,0.0,
recall_loss,116,122,v116_s0122,0,0,False,0.0,
recall_loss,116,123,v116_s0123,0,0,False,0.0,
recall_loss,116,124,v116_s0124,0,0,False,0.0,
recall_loss,116,125,v116_s0125,0,0,False,0.0,
recall_loss,116,126,v116_s0126,0,0,False,0.0,
recall_loss,116,127,v116_s0127,0,0,False,0.0,
recall_loss,116,128,v116_s0128,0,0,False,0.0,
recall_loss,116,129,v116_s0129,0,0,False,0.0,
recall_loss,116,130,v116_s0130,0,0,False,0.0,
recall_loss,116,131,v116_s0131,0,0,False,0.0,
recall_loss,116,132,v116_s0132,0,0,False,0.0,
recall_loss,116,133,v116_s0133,0,0,False,0.0,
recall_loss,116,134,v116_s0134,0,0,False,0.0,
recall_loss,116,135,v116_s0135,0,0,False,0.0,
recall_loss,116,136,v116_s0136,0,0,False,0.0,
recall_loss,116,137,v116_s0137,0,0,False,0.0,
recall_loss,116,138,v116_s0138,0,0,False,0.0,
recall_loss,116,139,v116_s0139,0,0,False,0.0,
recall_loss,116,140,v116_s0140,0,0,False,0.0,
recall_loss,116,141,v116_s0141,0,0,False,0.0,
recall_loss,116,142,v116_s0142,0,0,False,0.0,
recall_loss,116,143,v116_s0143,0,0,False,0.0,
recall_loss,116,144,v116_s0144,0,0,False,0.0,
recall_loss,116,145,v116_s0145,0,0,False,0.0,
recall_loss,116,146,v116_s0146,0,0,False,0.0,
recall_loss,116,147,v116_s0147,0,0,False,0.0,
recall_loss,116,148,v116_s0148,0,0,False,0.0,
recall_loss,116,149,v116_s0149,0,0,False,0.0,
recall_loss,116,150,v116_s0150,0,0,False,0.0,
recall_loss,116,151,v116_s0151,0,0,False,0.0,
recall_loss,116,152,v116_s0152,0,0,False,0.0,
recall_loss,116,153,v116_s0153,0,0,False,0.0,
recall_loss,116,154,v116_s0154,0,0,False,0.0,
recall_loss,116,155,v116_s0155,0,0,False,0.0,
recall_loss,116,156,v116_s0156,0,0,False,0.0,
recall_loss,116,157,v116_s0157,0,0,False,0.0,
recall_loss,116,158,v116_s0158,0,0,False,0.0,
recall_loss,116,159,v116_s0159,0,0,False,0.0,
recall_loss,116,160,v116_s0160,0,0,False,0.0,
recall_loss,116,161,v116_s0161,0,0,False,0.0,
recall_loss,116,162,v116_s0162,0,0,False,0.0,
recall_loss,116,163,v116_s0163,0,0,False,0.0,
recall_loss,116,164,v116_s0164,0,0,False,0.0,
recall_loss,116,165,v116_s0165,0,0,False,0.0,
recall_loss,116,166,v116_s0166,0,0,False,0.0,
recall_loss,116,167,v116_s0167,0,0,False,0.0,
recall_loss,116,168,v116_s0168,0,0,False,0.0,
recall_loss,116,169,v116_s0169,0,0,False,0.0,
recall_loss,116,170,v116_s0170,0,0,False,0.0,
recall_loss,116,171,v116_s0171,0,0,False,0.0,
recall_loss,116,172,v116_s0172,0,0,False,0.0,
recall_loss,116,173,v116_s0173,0,0,False,0.0,
recall_loss,116,174,v116_s0174,0,0,False,0.0,
recall_loss,116,175,v116_s0175,0,0,False,0.0,
recall_loss,116,176,v116_s0176,0,0,False,0.0,
recall_loss,116,177,v116_s0177,0,0,False,0.0,
recall_loss,116,178,v116_s0178,0,0,False,0.0,
recall_loss,116,179,v116_s0179,0,0,False,0.0,
recall_loss,116,180,v116_s0180,0,0,False,0.0,
recall_loss,116,181,v116_s0181,0,0,False,0.0,
recall_loss,116,182,v116_s0182,0,0,False,0.0,
recall_loss,116,183,v116_s0183,0,0,False,0.0,
recall_loss,116,184,v116_s0184,0,0,False,0.0,
recall_loss,116,185,v116_s0185,0,0,False,0.0,
recall_loss,116,186,v116_s0186,0,0,False,0.0,
recall_loss,116,187,v116_s0187,0,0,False,0.0,
recall_loss,116,188,v116_s0188,0,0,False,0.0,
recall_loss,116,189,v116_s0189,0,0,False,0.0,
recall_loss,116,190,v116_s0190,0,0,False,0.0,
recall_loss,116,191,v116_s0191,0,0,False,0.0,
recall_loss,116,192,v116_s0192,0,0,False,0.0,
recall_loss,116,193,v116_s0193,0,0,False,0.0,
recall_loss,116,194,v116_s0194,0,0,False,0.0,
recall_loss,116,195,v116_s0195,0,0,False,0.0,
recall_loss,116,196,v116_s0196,0,0,False,0.0,
recall_loss,116,197,v116_s0197,0,0,False,0.0,
recall_loss,116,198,v116_s0198,0,0,False,0.0,
recall_loss,116,199,v116_s0199,0,0,False,0.0,
recall_loss,116,200,v116_s0200,0,0,False,0.0,
recall_loss,116,201,v116_s0201,0,0,False,0.0,
recall_loss,116,202,v116_s0202,0,0,False,0.0,
recall_loss,116,203,v116_s0203,0,0,False,0.0,
recall_loss,116,204,v116_s0204,0,0,False,0.0,
recall_loss,116,205,v116_s0205,0,0,False,0.0,
recall_loss,116,206,v116_s0206,0,0,False,0.0,
recall_loss,116,207,v116_s0207,0,0,False,0.0,
recall_loss,116,208,v116_s0208,0,0,False,0.0,
recall_loss,116,209,v116_s0209,0,0,False,0.0,
recall_loss,116,210,v116_s0210,0,0,False,0.0,
recall_loss,116,211,v116_s0211,0,0,False,0.0,
recall_loss,116,212,v116_s0212,0,0,False,0.0,
recall_loss,116,213,v116_s0213,0,0,False,0.0,
recall_loss,116,214,v116_s0214,0,0,False,0.0,
recall_loss,116,215,v116_s0215,0,0,False,0.0,
recall_loss,116,216,v116_s0216,0,0,False,0.0,
recall_loss,116,217,v116_s0217,0,0,False,0.0,
recall_loss,116,218,v116_s0218,0,0,False,0.0,
recall_loss,116,219,v116_s0219,0,0,False,0.0,
recall_loss,116,220,v116_s0220,0,0,False,0.0,
recall_loss,116,221,v116_s0221,0,0,False,0.0,
recall_loss,116,222,v116_s0222,0,0,False,0.0,
recall_loss,116,223,v116_s0223,0,0,False,0.0,
recall_loss,116,224,v116_s0224,0,0,False,0.0,
recall_loss,116,225,v116_s0225,0,0,False,0.0,
recall_loss,116,226,v116_s0226,0,0,False,0.0,
recall_loss,116,227,v116_s0227,0,0,False,0.0,
recall_loss,116,228,v116_s0228,0,0,False,0.0,
recall_loss,116,229,v116_s0229,0,0,False,0.0,
recall_loss,116,230,v116_s0230,0,0,False,0.0,
recall_loss,116,231,v116_s0231,0,0,False,0.0,
recall_loss,116,232,v116_s0232,0,0,False,0.0,
recall_loss,116,233,v116_s0233,0,0,False,0.0,
recall_loss,116,234,v116_s0234,0,0,False,0.0,
recall_loss,116,235,v116_s0235,0,0,False,0.0,
recall_loss,116,236,v116_s0236,0,0,False,0.0,
recall_loss,116,237,v116_s0237,0,0,False,0.0,
recall_loss,116,238,v116_s0238,0,0,False,0.0,
recall_loss,116,239,v116_s0239,0,0,False,0.0,
recall_loss,116,240,v116_s0240,0,0,False,0.0,
recall_loss,116,241,v116_s0241,0,0,False,0.0,
recall_loss,116,242,v116_s0242,0,0,False,0.0,
recall_loss,116,243,v116_s0243,0,0,False,0.0,
recall_loss,116,244,v116_s0244,0,0,False,0.0,
recall_loss,116,245,v116_s0245,0,0,False,0.0,
recall_loss,116,246,v116_s0246,0,0,False,0.0,
recall_loss,116,247,v116_s0247,0,0,False,0.0,
recall_loss,116,248,v116_s0248,0,0,False,0.0,
recall_loss,116,249,v116_s0249,0,0,False,0.0,
recall_loss,116,250,v116_s0250,0,0,False,0.0,
recall_loss,116,251,v116_s0251,0,0,False,0.0,
recall_loss,116,252,v116_s0252,0,0,False,0.0,
recall_loss,116,253,v116_s0253,0,0,False,0.0,
recall_loss,116,254,v116_s0254,0,0,False,0.0,
recall_loss,116,255,v116_s0255,0,0,False,0.0,
recall_loss,116,256,v116_s0256,0,0,False,0.0,
recall_loss,116,257,v116_s0257,0,0,False,0.0,
recall_loss,116,258,v116_s0258,0,0,False,0.0,
recall_loss,116,259,v116_s0259,0,0,False,0.0,
recall_loss,116,260,v116_s0260,0,0,False,0.0,
recall_loss,116,261,v116_s0261,0,0,False,0.0,
recall_loss,116,262,v116_s0262,0,0,False,0.0,
recall_loss,116,263,v116_s0263,0,0,False,0.0,
recall_loss,116,264,v116_s0264,0,0,False,0.0,
recall_loss,116,265,v116_s0265,0,0,False,0.0,
recall_loss,116,266,v116_s0266,0,0,False,0.0,
recall_loss,116,267,v116_s0267,0,0,False,0.0,
recall_loss,116,268,v116_s0268,0,0,False,0.0,
recall_loss,116,269,v116_s0269,0,0,False,0.0,
recall_loss,116,270,v116_s0270,0,0,False,0.0,
recall_loss,116,271,v116_s0271,0,0,False,0.0,
recall_loss,116,272,v116_s0272,0,0,False,0.0,
recall_loss,116,273,v116_s0273,0,0,False,0.0,
recall_loss,116,274,v116_s0274,0,0,False,0.0,
recall_loss,116,275,v116_s0275,0,0,False,0.0,
recall_loss,116,276,v116_s0276,0,0,False,0.0,
recall_loss,116,277,v116_s0277,0,0,False,0.0,
recall_loss,116,278,v116_s0278,0,0,False,0.0,
recall_loss,116,279,v116_s0279,0,0,False,0.0,
recall_loss,116,280,v116_s0280,0,0,False,0.0,
recall_loss,116,281,v116_s0281,0,0,False,0.0,
recall_loss,116,282,v116_s0282,0,0,False,0.0,
recall_loss,116,283,v116_s0283,0,0,False,0.0,
recall_loss,116,284,v116_s0284,0,0,False,0.0,
recall_loss,116,285,v116_s0285,0,0,False,0.0,
recall_loss,116,286,v116_s0286,0,0,False,0.0,
recall_loss,116,287,v116_s0287,0,0,False,0.0,
recall_loss,116,288,v116_s0288,0,0,False,0.0,
recall_loss,116,289,v116_s0289,0,0,False,0.0,
recall_loss,116,290,v116_s0290,0,0,False,0.0,
recall_loss,116,291,v116_s0291,0,0,False,0.0,
recall_loss,116,292,v116_s0292,0,0,False,0.0,
recall_loss,116,293,v116_s0293,0,0,False,0.0,
recall_loss,116,294,v116_s0294,0,0,False,0.0,
recall_loss,116,295,v116_s0295,0,0,False,0.0,
recall_loss,116,296,v116_s0296,0,0,False,0.0,
recall_loss,116,297,v116_s0297,0,0,False,0.0,
recall_loss,116,298,v116_s0298,0,0,False,0.0,
recall_loss,116,299,v116_s0299,0,0,False,0.0,
recall_loss,116,300,v116_s0300,0,0,False,0.0,
recall_loss,116,301,v116_s0301,0,0,False,0.0,
recall_loss,116,302,v116_s0302,0,0,False,0.0,
recall_loss,116,303,v116_s0303,0,0,False,0.0,
recall_loss,116,304,v116_s0304,0,0,False,0.0,
recall_loss,116,305,v116_s0305,0,0,False,0.0,
recall_loss,116,306,v116_s0306,0,0,False,0.0,
recall_loss,116,307,v116_s0307,0,0,False,0.0,
recall_loss,116,308,v116_s0308,0,0,False,0.0,
recall_loss,116,309,v116_s0309,0,0,False,0.0,
recall_loss,116,310,v116_s0310,0,0,False,0.0,
recall_loss,116,311,v116_s0311,0,0,False,0.0,
recall_loss,116,312,v116_s0312,0,0,False,0.0,
recall_loss,116,313,v116_s0313,0,0,False,0.0,
recall_loss,116,314,v116_s0314,0,0,False,0.0,
recall_loss,116,315,v116_s0315,0,0,False,0.0,
recall_loss,116,316,v116_s0316,0,0,False,0.0,
recall_loss,116,317,v116_s0317,0,0,False,0.0,
recall_loss,116,318,v116_s0318,0,0,False,0.0,
recall_loss,116,319,v116_s0319,0,0,False,0.0,
recall_loss,116,320,v116_s0320,0,0,False,0.0,
recall_loss,116,321,v116_s0321,0,0,False,0.0,
recall_loss,116,322,v116_s0322,0,0,False,0.0,
recall_loss,116,323,v116_s0323,0,0,False,0.0,
recall_loss,116,324,v116_s0324,0,0,False,0.0,
recall_loss,116,325,v116_s0325,0,0,False,0.0,
recall_loss,116,326,v116_s0326,0,0,False,0.0,
recall_loss,116,327,v116_s0327,0,0,False,0.0,
recall_loss,116,328,v116_s0328,0,0,False,0.0,
recall_loss,116,329,v116_s0329,0,0,False,0.0,
recall_loss,116,330,v116_s0330,0,0,False,0.0,
recall_loss,116,331,v116_s0331,0,0,False,0.0,
recall_loss,116,332,v116_s0332,0,0,False,0.0,
recall_loss,116,333,v116_s0333,0,0,False,0.0,
recall_loss,116,334,v116_s0334,0,0,False,0.0,
recall_loss,116,335,v116_s0335,0,0,False,0.0,
recall_loss,116,336,v116_s0336,0,0,False,0.0,
recall_loss,116,337,v116_s0337,0,0,False,0.0,
recall_loss,116,338,v116_s0338,0,0,False,0.0,
recall_loss,116,339,v116_s0339,0,0,False,0.0,
recall_loss,116,340,v116_s0340,0,0,False,0.0,
recall_loss,116,341,v116_s0341,0,0,False,0.0,
recall_loss,116,342,v116_s0342,0,0,False,0.0,
recall_loss,116,343,v116_s0343,0,0,False,0.0,
recall_loss,116,344,v116_s0344,0,0,False,0.0,
recall_loss,116,345,v116_s0345,0,0,False,0.0,
recall_loss,116,346,v116_s0346,0,0,False,0.0,
recall_loss,116,347,v116_s0347,0,0,False,0.0,
recall_loss,116,348,v116_s0348,0,0,False,0.0,
recall_loss,116,349,v116_s0349,0,0,False,0.0,
recall_loss,116,350,v116_s0350,0,0,False,0.0,
recall_loss,116,351,v116_s0351,0,0,False,0.0,
recall_loss,116,352,v116_s0352,0,0,False,0.0,
recall_loss,116,353,v116_s0353,0,0,False,0.0,
recall_loss,116,354,v116_s0354,0,0,False,0.0,
recall_loss,116,355,v116_s0355,0,0,False,0.0,
recall_loss,116,356,v116_s0356,0,0,False,0.0,
recall_loss,116,357,v116_s0357,0,0,False,0.0,
recall_loss,116,358,v116_s0358,0,0,False,0.0,
recall_loss,116,359,v116_s0359,0,0,False,0.0,
recall_loss,116,360,v116_s0360,0,0,False,0.0,
recall_loss,116,361,v116_s0361,0,0,False,0.0,
recall_loss,116,362,v116_s0362,0,0,False,0.0,
recall_loss,116,363,v116_s0363,0,0,False,0.0,
recall_loss,116,364,v116_s0364,0,0,False,0.0,
recall_loss,116,365,v116_s0365,0,0,False,0.0,
recall_loss,116,366,v116_s0366,0,0,False,0.0,
recall_loss,116,367,v116_s0367,0,0,False,0.0,
recall_loss,116,368,v116_s0368,0,0,False,0.0,
recall_loss,116,369,v116_s0369,0,0,False,0.0,
recall_loss,116,370,v116_s0370,0,0,False,0.0,
recall_loss,116,371,v116_s0371,0,0,False,0.0,
recall_loss,116,372,v116_s0372,0,0,False,0.0,
recall_loss,116,373,v116_s0373,0,0,False,0.0,
recall_loss,116,374,v116_s0374,0,0,False,0.0,
recall_loss,116,375,v116_s0375,0,0,False,0.0,
recall_loss,116,376,v116_s0376,0,0,False,0.0,
recall_loss,116,377,v116_s0377,0,0,False,0.0,
recall_loss,116,378,v116_s0378,0,0,False,0.0,
recall_loss,116,379,v116_s0379,0,0,False,0.0,
recall_loss,116,380,v116_s0380,0,0,False,0.0,
recall_loss,116,381,v116_s0381,0,0,False,0.0,
recall_loss,116,382,v116_s0382,0,0,False,0.0,
recall_loss,116,383,v116_s0383,0,0,False,0.0,
recall_loss,116,384,v116_s0384,0,0,False,0.0,
recall_loss,116,385,v116_s0385,0,0,False,0.0,
recall_loss,116,386,v116_s0386,0,0,False,0.0,
recall_loss,116,387,v116_s0387,0,0,False,0.0,
recall_loss,116,388,v116_s0388,0,0,False,0.0,
recall_loss,116,389,v116_s0389,0,0,False,0.0,
recall_loss,116,390,v116_s0390,0,0,False,0.0,
recall_loss,116,391,v116_s0391,0,0,False,0.0,
recall_loss,116,392,v116_s0392,0,0,False,0.0,
recall_loss,116,393,v116_s0393,0,0,False,0.0,
recall_loss,116,394,v116_s0394,0,0,False,0.0,
recall_loss,116,395,v116_s0395,0,0,False,0.0,
recall_loss,116,396,v116_s0396,0,0,False,0.0,
recall_loss,116,397,v116_s0397,0,0,False,0.0,
recall_loss,116,398,v116_s0398,0,0,False,0.0,
recall_loss,116,399,v116_s0399,0,0,False,0.0,
recall_loss,116,400,v116_s0400,0,0,False,0.0,
recall_loss,116,401,v116_s0401,0,0,False,0.0,
recall_loss,116,402,v116_s0402,0,0,False,0.0,
recall_loss,116,403,v116_s0403,0,0,False,0.0,
recall_loss,116,404,v116_s0404,0,0,False,0.0,
recall_loss,116,405,v116_s0405,0,0,False,0.0,
recall_loss,116,406,v116_s0406,0,0,False,0.0,
recall_loss,116,407,v116_s0407,0,0,False,0.0,
recall_loss,116,408,v116_s0408,0,0,False,0.0,
recall_loss,116,409,v116_s0409,0,0,False,0.0,
recall_loss,116,410,v116_s0410,0,0,False,0.0,
recall_loss,116,411,v116_s0411,0,0,False,0.0,
